,response,coverage,education,policy_type,policy,vehicle_size,year,month,day,unnamed:_0,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
297,0,0,1,2,7,1,2011,1,13,297,2365.348601,0,66,25,51,2,1,159.636956
298,0,0,2,0,0,0,2011,2,11,298,5720.765064,41770,72,0,60,0,9,476.156957
299,0,2,0,1,5,1,2011,1,4,299,7035.534088,0,101,16,88,0,8,727.2
300,0,0,2,0,2,1,2011,1,29,300,2636.97773,31911,67,33,27,0,1,321.6
301,0,0,1,1,5,1,2011,2,28,301,5395.831967,70051,68,15,69,0,8,42.078345
302,1,0,0,0,1,1,2011,2,4,302,8382.630118,19683,117,17,41,1,9,561.6
303,0,0,2,0,0,0,2011,2,2,303,31161.74523,30916,112,7,65,0,2,200.11606
304,0,1,1,0,0,1,2011,1,3,304,2887.742258,0,80,24,95,0,1,676.944023
305,1,0,2,1,5,1,2011,2,21,305,8714.922135,0,118,14,64,0,4,566.4
306,0,0,1,1,3,1,2011,2,1,306,25585.72783,0,116,0,45,0,2,830.623064
307,0,1,2,0,2,1,2011,1,1,307,10272.6082,60145,132,8,28,0,3,580.473259
308,1,2,1,0,2,1,2011,2,28,308,4376.363592,63774,111,18,63,0,1,60.036683
309,1,0,1,1,4,0,2011,1,12,309,5318.89664,25134,67,3,0,0,6,321.6
310,0,0,1,0,1,0,2011,2,13,310,4719.762191,37057,61,5,48,1,6,47.53101
311,1,0,0,0,2,1,2011,1,29,311,4428.031583,58577,110,6,62,0,1,303.872752
312,0,0,0,1,4,1,2011,2,13,312,5879.176092,85857,73,3,19,0,6,100.620067
313,0,0,4,0,2,0,2011,1,22,313,9416.908485,70602,116,8,47,0,3,481.339891
314,0,2,3,1,5,1,2011,1,25,314,8288.155579,33816,106,10,97,2,3,508.8
315,0,2,1,0,2,1,2011,2,23,315,32654.8383,0,153,7,75,0,2,1101.6
316,0,1,2,1,5,1,2011,2,18,316,4719.450052,89642,121,11,20,4,1,86.320022
317,0,1,1,0,2,0,2011,1,3,317,3903.474784,60068,98,17,75,0,1,470.4
318,0,1,1,0,1,1,2011,1,9,318,5457.259678,50044,139,16,14,0,1,667.2
319,1,0,3,0,2,2,2011,1,3,319,2725.356404,36650,69,2,70,1,1,56.60333
320,0,0,2,1,5,0,2011,2,21,320,4433.97368,50653,110,29,42,0,1,262.865172
321,1,0,4,0,0,1,2011,2,22,321,5332.462694,68931,66,32,30,0,7,309.577946
322,0,0,1,1,5,1,2011,1,9,322,2315.094985,0,73,14,39,1,1,350.4
323,0,0,2,0,1,1,2011,2,7,323,5411.953687,0,73,1,22,0,5,365.364581
324,0,1,1,0,1,1,2011,2,26,324,9587.33234,39266,80,33,31,0,2,384.0
325,1,0,2,0,2,1,2011,1,30,325,22103.5072,0,102,35,48,0,2,489.6
326,0,1,0,0,1,0,2011,2,28,326,9764.945308,0,98,24,11,1,2,705.6
327,0,0,1,1,3,1,2011,2,20,327,2567.151468,40864,65,2,75,0,1,9.51528
328,0,0,2,0,1,1,2011,1,20,328,2650.622781,39035,68,15,65,0,1,244.564334
329,0,1,1,0,0,1,2011,1,22,329,11264.36334,34923,98,23,82,0,2,639.105556
330,0,0,0,0,2,1,2011,1,6,330,2168.523464,0,63,1,56,0,1,453.6
331,0,0,0,1,3,1,2011,2,6,331,8610.667489,0,111,27,36,0,9,532.8
332,0,0,2,0,0,1,2011,2,2,332,2834.646235,24506,71,7,47,0,1,511.2
333,0,1,0,0,0,1,2011,2,23,333,8930.139728,0,82,25,63,0,2,554.522969
334,0,0,2,0,1,0,2011,1,7,334,5536.386959,52220,70,17,42,1,5,336.0
335,0,0,0,0,2,1,2011,2,27,335,2840.85429,0,74,17,73,0,1,402.449823
336,0,0,2,0,1,2,2011,1,21,336,8082.880956,53554,67,6,5,0,2,327.020539
337,0,0,1,1,4,1,2011,2,4,337,5254.734278,34476,67,23,49,1,3,5.3953
338,0,0,1,0,1,1,2011,1,8,338,5116.237577,0,70,1,11,0,5,131.401291
339,0,1,2,0,0,1,2011,2,4,339,3034.646997,68205,76,35,14,0,1,99.382943
340,0,0,0,0,0,1,2011,1,15,340,8024.89992,0,119,6,48,1,8,856.8
341,0,2,0,0,2,0,2011,2,7,341,18211.14319,53690,154,20,97,0,2,739.2
342,0,0,0,0,2,1,2011,2,19,342,5121.563312,0,72,2,22,0,5,518.4
343,0,0,0,0,2,1,2011,2,9,343,2150.178588,0,61,28,31,0,1,292.8
344,1,0,0,0,2,1,2011,2,5,344,5595.389905,74454,71,25,29,0,3,340.8
345,0,0,1,0,0,2,2011,1,15,345,7562.824036,0,73,23,91,0,2,350.4
346,0,0,0,0,0,1,2011,2,6,346,5385.853211,29664,71,1,69,0,3,340.8
347,0,0,3,0,2,1,2011,2,27,347,4718.558501,15680,64,20,29,0,8,260.879903
348,0,1,1,0,2,1,2011,1,17,348,9422.567923,47272,79,17,17,3,2,64.546877
349,0,1,2,1,4,1,2011,1,7,349,3605.860265,21585,92,35,61,0,1,441.6
350,0,2,2,0,2,1,2011,1,3,350,7762.590564,23827,106,18,77,2,3,37.910623
351,0,0,2,1,5,1,2011,1,26,351,23444.90045,69906,74,34,32,2,2,202.860399
352,0,0,0,1,5,0,2011,1,7,352,2558.178159,0,72,7,77,0,1,345.6
353,0,0,3,0,2,1,2011,1,14,353,5123.170887,89879,63,17,20,0,3,94.030308
354,0,0,0,0,2,2,2011,2,20,354,2537.744494,0,69,9,89,0,1,331.2
355,0,0,0,0,2,0,2011,1,1,355,2969.593296,46131,74,27,28,0,1,355.2
356,0,0,3,0,1,1,2011,1,10,356,4363.124641,54514,109,5,36,3,1,286.234931
357,0,2,0,0,2,1,2011,1,27,357,5884.308607,0,161,29,1,0,1,1159.2
358,0,0,2,0,1,1,2011,2,7,358,5272.191556,96668,66,2,95,0,3,316.8
359,0,0,4,0,2,0,2011,1,25,359,5509.895664,78879,69,9,67,1,4,466.570791
360,0,0,2,0,0,1,2011,2,11,360,16313.68349,0,69,21,86,0,2,331.2
361,1,1,1,0,0,0,2011,1,19,361,5678.050167,0,76,8,44,0,3,364.8
362,0,0,1,0,1,2,2011,2,4,362,12101.20884,0,112,28,30,0,2,1252.406235
363,1,0,1,0,1,1,2011,2,9,363,2453.570794,29735,69,3,92,0,1,331.2
364,0,0,0,2,8,2,2011,2,20,364,5075.66267,23082,65,18,90,0,7,312.0
365,0,1,1,1,4,0,2011,2,4,365,3214.979402,53984,80,15,62,0,1,421.484456
366,0,2,2,0,2,0,2011,1,8,366,12275.34309,52135,156,6,86,0,9,430.505942
367,1,0,2,1,5,1,2011,2,2,367,2722.210707,17576,71,29,70,0,1,398.502948
368,0,0,1,0,2,1,2011,2,7,368,2457.440923,29486,62,19,73,0,1,7.646763
369,1,1,3,1,4,2,2011,1,10,369,3554.845264,58557,88,4,83,0,1,55.510526
370,1,0,1,0,0,1,2011,1,26,370,4929.549699,25632,63,27,52,0,7,351.270869
371,0,0,0,0,0,1,2011,2,1,371,8036.45034,0,112,7,42,0,9,806.4
372,0,0,1,1,5,1,2011,1,28,372,4276.915328,18768,68,19,53,3,3,647.454583
373,1,0,1,0,2,1,2011,1,11,373,33473.34946,33190,106,18,95,0,2,508.8
374,0,0,3,0,2,1,2011,2,3,374,5960.581363,47945,74,32,39,0,3,128.43823
375,0,1,2,2,8,0,2011,2,4,375,44795.46942,58778,126,6,62,0,2,302.033971
376,0,0,0,0,1,1,2011,2,14,376,3832.118106,15192,100,1,7,0,1,480.0
377,0,2,1,0,1,1,2011,1,24,377,6837.932624,51859,171,0,21,0,1,1003.160633
378,0,0,0,0,2,1,2011,2,23,378,5285.26816,23422,72,25,76,0,3,518.4
379,1,1,2,1,5,1,2011,2,12,379,3096.511217,21604,79,14,28,0,1,379.2
380,0,1,2,0,0,1,2011,1,5,380,3589.710715,79298,90,22,2,0,1,244.362072
381,1,0,1,2,8,1,2011,2,14,381,2582.408525,76731,64,2,68,0,1,201.455005
382,0,0,2,0,1,1,2011,2,2,382,2487.729726,67282,62,29,27,0,1,297.6
383,0,0,2,0,2,0,2011,1,23,383,13575.67599,48534,115,29,79,1,2,552.0
384,0,2,4,0,1,0,2011,1,5,384,4685.504251,77678,116,32,81,0,1,741.418485
385,0,0,2,0,2,1,2011,2,24,385,28685.82785,48412,104,15,23,0,2,707.430832
386,0,0,0,1,4,1,2011,1,10,386,2764.032126,33837,72,29,54,4,1,305.575785
387,0,1,1,0,1,1,2011,2,13,387,6183.111464,23712,85,2,20,0,3,376.126419
388,1,0,2,0,2,1,2011,1,20,388,3873.647046,28142,105,18,50,0,1,701.708239
389,0,0,3,0,1,1,2011,2,5,389,18929.3306,72196,68,8,61,0,2,152.184244
390,0,0,3,0,0,1,2011,1,7,390,5553.295758,68197,69,1,81,0,3,176.819414
391,0,0,1,1,5,2,2011,2,27,391,5011.259184,75248,63,13,71,0,5,104.454624
392,0,1,2,0,0,0,2011,1,8,392,10442.44633,0,98,9,50,0,2,941.718054
393,0,0,1,0,1,1,2011,1,6,393,2199.61781,0,65,5,19,1,1,468.0
394,0,2,1,1,3,1,2011,2,3,394,8709.845263,41546,111,4,47,0,3,121.306839
395,0,1,0,1,5,1,2011,1,20,395,7484.310483,46998,96,13,98,0,6,460.8
396,0,0,1,0,1,0,2011,2,23,396,2613.023132,57099,67,20,37,0,1,67.859881
397,0,0,1,1,5,0,2011,1,26,397,9080.639651,33897,114,15,67,0,8,539.843003
398,1,2,0,0,0,1,2011,2,1,398,13770.97618,59207,116,23,21,0,2,556.8
399,0,0,0,0,2,1,2011,2,14,399,2876.822941,40171,73,8,78,0,1,350.4
400,1,0,1,0,2,1,2011,1,13,400,5548.031892,67798,69,1,78,0,9,331.2
401,0,1,1,1,4,1,2011,1,24,401,5097.526248,21665,136,0,25,0,1,765.709629
402,0,1,2,2,6,1,2011,1,17,402,24143.87556,0,87,9,75,0,2,626.4
403,0,0,2,0,1,1,2011,1,15,403,3538.059456,0,67,12,67,5,7,321.6
404,0,1,1,0,2,0,2011,2,18,404,29091.23936,34226,244,29,22,0,2,494.395024
405,0,1,0,0,2,1,2011,1,6,405,19834.20115,65989,123,4,43,1,2,115.545086
406,0,0,0,1,5,1,2011,1,14,406,4731.366975,30686,61,22,45,0,3,19.938981
407,0,0,3,0,2,2,2011,2,6,407,35537.846,0,113,15,6,0,2,799.926741
408,1,0,0,0,0,1,2011,1,14,408,34611.37896,20090,109,10,59,0,2,523.2
409,0,0,0,0,0,2,2011,1,24,409,20216.30883,0,183,6,16,0,2,878.4
410,0,2,2,0,2,1,2011,1,26,410,13976.51925,77094,176,25,29,0,5,444.470676
411,0,0,2,0,2,1,2011,1,15,411,5904.088162,97413,73,21,80,0,6,268.819985
412,0,0,3,1,4,1,2011,1,22,412,5595.835041,79189,69,6,97,0,4,331.2
413,0,0,0,0,2,1,2011,2,9,413,2294.303629,0,62,5,31,0,1,297.6
414,1,1,2,0,1,1,2011,2,16,414,6273.911874,18577,86,21,76,0,6,412.8
415,0,0,2,2,6,1,2011,2,26,415,3726.727996,0,112,7,34,1,1,806.4
416,0,0,1,0,0,1,2011,1,24,416,5285.118669,40783,67,13,43,1,9,321.6
417,0,0,1,1,4,1,2011,1,28,417,5110.680779,0,74,34,51,0,4,532.8
418,0,0,2,0,0,2,2011,2,3,418,7126.596501,17483,183,24,63,0,1,1317.6
419,0,0,3,0,2,1,2011,1,27,419,4601.634099,84394,114,9,38,0,1,691.412378
420,0,1,2,0,1,1,2011,2,4,420,9155.239699,0,127,3,93,0,3,804.811859
421,0,0,2,0,2,0,2011,2,22,421,14808.05624,41440,62,20,80,1,2,297.6
422,0,1,0,0,2,0,2011,1,19,422,8901.678357,0,136,14,69,1,8,1090.86434
423,0,0,2,0,1,1,2011,1,5,423,5734.598243,98132,71,10,61,0,3,50.587035
424,0,2,0,0,1,1,2011,2,3,424,4177.696973,0,112,4,49,0,1,537.6
425,0,1,1,0,2,0,2011,1,18,425,27776.28906,88220,230,28,63,0,2,151.528482
426,0,1,3,0,2,1,2011,1,9,426,10364.34749,58327,129,31,5,0,3,347.075948
427,0,0,3,0,0,1,2011,2,3,427,7851.901368,25950,66,27,1,0,2,271.697529
428,1,1,0,1,5,1,2011,2,18,428,4772.943848,20993,133,35,90,0,1,638.4
429,0,2,0,1,3,1,2011,1,8,429,14226.50485,65726,177,35,90,0,7,849.6
430,0,0,2,0,1,2,2011,2,7,430,4031.104947,0,63,35,59,3,3,639.45899
431,0,0,2,0,0,1,2011,1,22,431,2794.907476,39783,72,28,43,0,1,345.6
432,1,2,2,0,0,1,2011,1,3,432,4362.931238,58842,110,6,74,0,1,528.0
433,0,1,3,1,5,1,2011,1,20,433,9624.524417,25629,124,3,70,2,6,595.2
434,1,1,1,1,4,1,2011,2,3,434,5015.009472,48567,130,12,15,0,1,624.0
435,0,0,4,0,2,2,2011,2,7,435,6948.422239,0,196,0,73,2,1,1337.063487
436,0,0,2,0,2,1,2011,2,9,436,2896.918767,33746,74,1,6,1,1,355.2
437,0,1,1,0,0,2,2011,2,26,437,21903.91364,22254,79,22,75,0,2,125.194389
438,0,0,0,0,2,1,2011,2,14,438,9028.821403,65974,113,3,43,0,3,235.220971
439,0,1,2,0,2,2,2011,1,2,439,5303.759534,0,76,18,63,0,3,395.34111
440,0,2,2,1,3,0,2011,1,3,440,4165.354461,17161,113,1,22,1,1,542.4
441,0,0,0,0,0,1,2011,2,27,441,5123.768112,0,74,1,62,0,7,772.798511
442,0,1,2,0,2,1,2011,1,15,442,9492.342964,0,132,9,85,0,6,633.6
443,0,0,0,0,1,1,2011,1,2,443,8204.863191,0,73,9,14,0,2,350.4
444,0,1,2,0,1,0,2011,1,31,444,9877.295699,67752,131,4,40,4,9,168.517149
445,0,0,1,1,5,1,2011,1,16,445,4815.009736,25398,64,30,80,0,6,307.2
446,0,1,0,0,2,1,2011,2,18,446,6277.011679,0,88,30,19,0,4,633.6
447,0,0,0,2,6,1,2011,1,2,447,8260.639809,33321,105,6,2,0,3,504.0
448,0,1,1,1,5,0,2011,1,20,448,2549.450038,0,78,13,32,0,1,845.654042
449,0,0,1,0,1,1,2011,1,27,449,4502.679656,68798,114,19,69,0,1,92.915251
450,0,0,1,0,2,1,2011,1,26,450,3803.921781,20325,100,4,6,0,1,668.29397
451,0,0,1,0,2,1,2011,2,15,451,8635.4035,13129,117,15,93,0,6,700.901632
452,0,0,0,0,2,2,2011,1,7,452,5510.558964,0,73,24,57,0,4,525.6
453,0,1,3,1,4,0,2011,1,10,453,3585.884123,49080,91,14,68,0,1,25.299
454,0,0,2,0,0,1,2011,2,20,454,4889.25278,42536,63,30,57,0,6,375.330097
455,0,0,1,1,3,1,2011,1,18,455,2756.941661,29926,74,25,34,0,1,418.233667
456,0,1,4,1,5,1,2011,1,24,456,3289.547398,0,86,5,55,0,1,398.240791
457,0,1,1,0,1,1,2011,1,8,457,10937.1785,21450,138,15,35,0,4,938.513425
458,0,0,0,1,3,1,2011,2,9,458,7375.567916,33345,65,32,52,0,2,338.619869
459,0,1,1,1,5,2,2011,2,16,459,10110.77818,15752,90,27,37,0,2,339.344531
460,0,0,0,0,2,1,2011,1,10,460,5119.414293,40169,65,1,47,1,3,302.818833
461,0,0,2,0,0,1,2011,2,28,461,8533.832013,26049,113,10,15,1,9,619.165344
462,0,0,2,0,2,1,2011,1,22,462,2224.768,0,68,3,4,0,1,326.4
463,0,0,4,0,1,1,2011,1,5,463,8042.803784,55411,100,24,53,0,4,259.561195
464,0,0,2,0,1,0,2011,1,21,464,2554.437138,12459,70,4,41,0,1,336.0
465,0,1,1,0,1,0,2011,1,24,465,18073.93999,64620,76,24,32,1,2,364.8
466,0,0,1,1,5,1,2011,1,14,466,2430.506586,83140,61,25,70,0,1,179.161843
467,0,1,1,1,3,1,2011,1,19,467,3167.658442,0,92,20,50,0,1,662.4
468,0,0,1,1,5,1,2011,1,31,468,5465.603983,54422,68,9,8,0,5,75.501852
469,0,1,2,1,5,0,2011,2,16,469,10357.51422,68309,131,4,67,0,9,306.983596
470,0,0,0,0,1,1,2011,1,12,470,2537.813878,56621,65,27,36,2,1,84.026848
471,0,0,2,2,7,1,2011,1,6,471,2821.947219,38977,70,27,22,0,1,139.489926
472,0,2,1,1,4,1,2011,1,23,472,7757.128146,0,111,32,13,0,3,607.4459
473,0,2,0,1,4,1,2011,2,18,473,4079.132667,0,114,12,43,0,1,631.124372
474,0,1,2,0,2,1,2011,2,7,474,5955.544552,0,83,35,87,0,8,628.023494
475,0,0,1,0,2,1,2011,2,26,475,14158.61364,83235,70,16,33,0,2,336.0
476,0,0,2,0,1,1,2011,1,5,476,8487.238032,0,74,7,93,0,2,426.655599
477,0,1,2,0,2,1,2011,2,10,477,6285.476868,32390,80,20,36,0,8,91.417923
478,0,1,0,0,2,1,2011,1,12,478,11473.48149,66538,95,14,64,0,2,317.844812
479,0,0,1,0,2,1,2011,1,1,479,2310.882998,0,64,12,24,0,1,460.8
480,1,0,1,0,0,1,2011,1,31,480,23594.6802,76358,66,25,3,0,2,86.461582
481,1,0,0,0,2,1,2011,2,14,481,2514.59196,43860,65,15,58,0,1,156.124914
482,1,0,2,0,1,1,2011,2,24,482,5380.898636,55350,67,0,13,0,9,321.6
483,1,0,2,0,0,1,2011,2,1,483,4770.550911,12964,65,2,37,0,4,362.774545
484,0,1,3,0,2,1,2011,1,6,484,6756.651404,33288,86,1,27,2,9,221.856184
485,0,1,2,0,2,1,2011,1,27,485,5936.011773,0,84,31,25,0,3,980.169081
486,0,1,1,0,0,0,2011,1,7,486,3570.760509,56168,88,13,20,0,1,614.675906
487,0,1,2,0,2,1,2011,1,31,487,6019.960469,0,92,3,28,0,4,662.4
488,0,0,0,0,2,0,2011,2,25,488,5426.863953,23105,69,15,21,0,3,331.2
489,0,0,3,0,0,2,2011,1,3,489,2730.313804,36218,68,6,83,0,1,145.252168
490,0,0,0,1,5,1,2011,2,27,490,4982.681374,52275,62,6,88,0,5,374.240783
491,0,0,2,0,2,2,2011,1,19,491,8769.266756,49665,74,5,51,0,2,355.2
492,0,2,0,0,1,1,2011,1,31,492,4220.613534,32471,110,0,87,0,1,528.0
493,0,1,0,1,3,1,2011,1,21,493,11537.50507,0,86,12,89,1,2,619.2
494,0,0,3,0,2,1,2011,2,14,494,5887.182043,62773,73,19,57,0,9,80.669257
495,0,0,2,0,0,1,2011,2,18,495,4700.583771,76694,117,34,23,0,1,561.6
496,1,2,0,0,2,1,2011,2,8,496,10963.95723,55687,276,33,91,0,1,1324.8
497,0,0,0,0,0,0,2011,1,30,497,2523.171245,0,70,20,81,0,1,504.0
498,0,1,4,0,1,1,2011,1,28,498,3757.804716,36633,96,20,61,1,1,460.8
499,0,0,0,0,1,1,2011,1,24,499,12941.73353,77060,106,23,90,0,2,468.566133
500,0,1,1,1,4,0,2011,2,17,500,3764.465074,92600,94,9,48,0,1,842.43785
501,0,0,0,0,2,0,2011,2,4,501,6889.557028,0,66,2,75,0,2,475.2
502,0,0,2,1,4,1,2011,1,20,502,3623.454198,0,111,6,24,2,1,1171.93117
503,1,0,2,0,2,1,2011,2,3,503,7582.113842,64801,64,23,19,0,2,268.471802
504,0,2,2,1,3,1,2011,2,6,504,8277.74558,45257,103,33,90,0,4,494.4
505,0,0,0,0,2,0,2011,1,22,505,2576.455597,26854,66,31,70,0,1,475.2
506,0,0,2,1,5,1,2011,2,22,506,8205.387936,85840,102,14,79,2,4,138.722385
507,0,0,4,1,4,1,2011,1,29,507,19582.46887,26463,72,28,93,0,2,345.6
508,0,1,1,0,1,1,2011,1,13,508,6481.526576,30689,81,23,51,0,5,467.24802
509,0,0,0,1,5,0,2011,2,13,509,2599.310879,29590,66,17,18,0,1,467.503236
510,0,2,2,0,0,1,2011,2,10,510,9830.337629,25965,253,15,59,0,1,1214.4
511,0,1,1,0,0,0,2011,1,26,511,10442.65139,17269,139,3,31,0,5,667.2
512,0,1,2,1,5,1,2011,2,7,512,36057.53702,90330,137,0,86,3,2,192.085299
513,0,0,0,1,4,1,2011,1,7,513,8470.036773,0,113,34,5,0,8,619.973889
514,0,2,0,0,2,1,2011,1,18,514,8278.786492,0,110,20,66,0,7,1002.782553
515,0,0,0,0,1,1,2011,2,22,515,4788.932598,0,67,2,49,1,3,321.6
516,0,1,1,2,6,1,2011,1,16,516,3087.999917,18558,80,17,23,0,1,384.0
517,0,2,1,1,3,1,2011,1,1,517,4443.736209,46384,113,33,93,0,1,251.774574
518,0,0,0,0,2,2,2011,2,10,518,7984.086473,0,72,1,77,0,2,866.208321
519,0,0,2,0,1,1,2011,1,9,519,7180.971028,42303,180,24,66,0,1,1210.920949
520,0,1,1,1,4,1,2011,2,2,520,15656.03434,71731,130,12,50,0,2,599.648466
521,1,0,0,1,5,1,2011,2,26,521,5780.182197,51066,74,23,0,0,8,787.993313
522,0,1,2,1,3,0,2011,2,1,522,20714.94043,0,203,20,66,0,2,2027.724442
523,0,1,1,0,2,0,2011,2,14,523,5337.352409,0,86,19,93,3,5,619.2
524,0,0,2,0,0,1,2011,2,25,524,5050.826183,0,69,16,45,0,6,72.852047
525,0,0,0,1,3,1,2011,2,17,525,5116.624022,26173,68,2,10,1,9,449.819671
526,0,0,1,0,2,1,2011,2,8,526,7268.736958,24445,63,18,15,0,2,302.4
527,1,0,2,0,2,1,2011,2,25,527,2616.613903,72302,66,6,27,0,1,316.8
528,0,0,0,0,1,1,2011,2,11,528,3738.436222,27208,102,10,65,0,1,489.6
529,1,0,3,2,7,2,2011,1,3,529,2725.356404,36650,69,2,70,1,1,56.60333
530,0,0,2,1,5,1,2011,1,4,530,5453.861203,30855,68,7,15,0,7,259.060862
531,1,1,1,0,2,2,2011,1,27,531,6846.150323,0,95,13,20,0,5,456.0
532,0,1,3,1,5,0,2011,1,27,532,6172.914199,99960,76,19,83,0,4,364.8
533,0,1,1,0,2,2,2011,2,13,533,10346.32454,0,98,1,15,0,2,470.4
534,0,1,1,0,1,0,2011,1,8,534,6997.008618,55873,88,30,19,0,6,299.356083
535,0,2,0,0,0,1,2011,2,26,535,4196.257691,18052,111,5,71,0,1,699.1679
536,0,0,0,0,2,1,2011,2,1,536,7858.109763,28937,104,28,23,2,6,117.959654
537,0,1,0,0,2,1,2011,1,16,537,6064.343994,0,86,34,80,0,5,545.240341
538,1,0,2,0,1,1,2011,2,28,538,17497.52201,0,73,9,94,0,2,350.4
539,0,0,4,0,0,1,2011,2,6,539,8970.647312,12829,118,33,1,0,9,328.231432
540,0,0,3,0,2,1,2011,2,2,540,5923.117229,92163,73,3,79,0,6,66.568642
541,0,0,0,0,0,1,2011,1,6,541,35850.59935,17588,192,24,92,0,2,1382.4
542,0,0,0,0,1,1,2011,2,11,542,4331.460674,82302,106,11,92,0,1,722.178166
543,0,1,2,0,2,1,2011,1,13,543,13309.33517,0,127,19,40,0,2,609.6
544,0,2,0,2,7,0,2011,2,25,544,4528.50489,70340,113,5,56,0,1,542.4
545,0,0,0,0,0,0,2011,2,6,545,2791.906514,0,74,35,59,0,1,532.8
546,1,0,2,0,1,1,2011,2,5,546,8092.87696,50825,102,3,46,0,3,369.614729
547,0,1,2,0,2,1,2011,1,19,547,7996.00748,93459,99,9,85,0,5,655.41333
548,0,0,1,0,2,0,2011,1,25,548,5129.738992,86148,65,19,51,2,4,312.0
549,0,0,1,1,5,1,2011,1,17,549,5697.175238,27048,72,5,85,0,4,345.6
550,0,0,2,0,1,1,2011,2,27,550,9217.130629,73259,115,7,31,0,4,673.34265
551,1,1,2,1,4,1,2011,2,14,551,10208.92761,35482,129,21,59,0,3,619.2
552,1,0,3,0,2,2,2011,1,17,552,4170.687348,29462,107,28,23,1,1,513.6
553,0,0,2,0,2,1,2011,2,15,553,4505.405812,67801,115,12,45,1,1,23.810491
554,0,1,0,0,2,1,2011,1,19,554,3107.568648,0,94,34,59,4,1,451.2
555,0,0,0,0,2,1,2011,2,7,555,5528.664986,16042,73,33,58,0,9,350.4
556,0,0,0,0,2,1,2011,1,27,556,5045.866663,28056,64,32,41,1,8,307.2
557,0,1,0,1,4,1,2011,1,9,557,2962.722482,16495,85,25,75,3,1,408.0
558,0,0,3,1,4,0,2011,2,8,558,8665.956372,41163,108,11,66,0,3,231.922173
559,0,2,2,0,2,0,2011,2,6,559,11413.44115,0,161,3,71,1,9,772.8
560,0,0,1,1,5,0,2011,1,5,560,15488.43196,33799,109,28,52,3,2,664.980242
561,0,0,2,1,3,1,2011,1,1,561,6048.574243,0,61,17,71,3,2,292.8
562,0,2,1,0,1,0,2011,2,28,562,5934.741492,87747,147,3,87,1,1,46.492039
563,0,1,2,0,1,1,2011,2,9,563,3543.232138,35695,90,2,7,0,1,432.0
564,0,1,3,0,1,1,2011,1,27,564,3490.028304,90985,87,33,39,0,1,78.085149
565,0,0,2,1,4,1,2011,1,6,565,3683.099864,0,101,19,16,0,1,564.466556
566,1,2,2,0,2,1,2011,1,19,566,5989.773931,66839,154,33,24,0,1,739.2
567,0,2,0,0,2,1,2011,1,15,567,12500.84302,0,165,16,43,0,3,792.0
568,1,0,1,1,5,1,2011,1,14,568,8609.158215,79090,107,2,74,0,3,289.040734
569,0,0,1,0,2,1,2011,2,12,569,2497.45507,24825,64,34,44,0,1,155.938593
570,1,0,2,0,1,1,2011,1,23,570,7019.177186,26806,63,32,19,0,2,302.4
571,0,0,2,0,2,0,2011,1,21,571,5387.926265,56835,67,25,16,0,3,326.549425
572,0,1,1,2,7,0,2011,1,24,572,6165.557517,0,88,12,54,0,6,653.65668
573,0,0,1,0,2,1,2011,2,25,573,2730.20294,46135,69,12,68,0,1,103.935601
574,0,0,1,0,1,0,2011,1,3,574,5162.116944,0,73,21,87,0,4,809.532341
575,0,0,0,0,2,1,2011,2,1,575,7937.064822,22862,67,9,40,0,2,321.6
576,0,0,0,0,0,0,2011,2,4,576,8608.157233,21450,110,8,80,2,3,528.0
577,0,0,1,0,2,0,2011,1,22,577,2632.545795,95854,65,16,78,0,1,312.0
578,0,1,1,0,0,0,2011,2,19,578,7785.004214,44897,99,22,46,1,7,580.72531
579,0,0,0,0,1,1,2011,1,14,579,8255.76385,54040,103,14,88,0,4,59.987126
580,0,0,3,0,1,0,2011,2,10,580,4980.825042,53265,62,12,27,0,3,238.005074
581,0,0,0,0,2,0,2011,2,22,581,7457.237794,0,198,18,55,1,1,1577.674417
582,0,0,1,0,2,1,2011,1,5,582,12302.76244,43817,62,25,12,1,2,245.447622
583,0,1,0,0,2,2,2011,2,27,583,6862.508337,54780,88,22,72,3,5,135.26125
584,1,0,0,0,0,1,2011,1,24,584,9048.983447,0,119,9,8,0,3,571.2
585,1,0,1,0,0,1,2011,1,13,585,5548.031892,67798,69,1,78,0,9,331.2
586,0,0,1,0,2,1,2011,1,3,586,8312.681598,21442,118,32,84,0,3,566.4
587,0,0,1,0,2,1,2011,2,17,587,2389.980951,27615,62,19,18,1,1,297.6
588,1,0,1,0,2,1,2011,1,2,588,4458.113369,17622,65,1,36,1,3,312.0
589,0,1,0,0,2,1,2011,2,25,589,5295.741716,50200,135,23,98,0,1,637.063458
590,0,0,4,0,1,1,2011,2,21,590,3839.606117,0,112,3,51,2,1,537.6
591,1,1,0,0,0,2,2011,2,24,591,3731.504584,0,96,31,34,0,1,460.8
592,0,0,3,2,8,1,2011,2,27,592,2778.903705,73570,70,0,46,1,1,75.936096
593,0,0,0,0,0,2,2011,2,10,593,4016.541995,0,111,4,85,0,1,799.2
594,0,2,0,2,7,2,2011,2,2,594,8236.917193,0,106,11,15,0,6,603.058114
595,1,0,4,0,2,2,2011,1,29,595,2491.317024,36631,62,30,77,0,1,67.530904
596,0,0,2,0,2,1,2011,1,29,596,2908.875917,35895,73,11,51,0,1,312.921256
