,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
343,43974,FL,M,1869.0,452,542.0,553,640.0,29990.0,3.8181818180000002,5.0
344,32709,FL,F,556.0,229,272.0,258,280.0,12960.0,13.25,15.0
345,187298,SC,F,1015.0,478,500.0,516,533.0,17763.0,7.0,10.0
346,50905,TN,F,736.0,331,390.0,379,432.0,16926.0,8.666666667000001,16.0
347,55552,MS,M,363.0,156,193.0,214,244.0,7079.0,8.4,20.0
348,28550,GA,F,803.0,423,512.0,467,508.0,19029.0,11.66666667,15.0
349,158460,California,F,1818.0,258,316.0,299,350.0,10324.0,13.7,15.0
350,56449,KY,F,640.0,381,414.0,403,450.0,15499.0,6.928571429,5.0
351,133315,WA,F,698.0,355,377.0,393,416.0,13184.0,8.5,10.0
352,164251,California,F,1449.0,378,439.0,395,470.0,16190.0,15.0,5.0
353,149626,NV,F,1557.0,290,311.0,342,361.0,13837.0,10.5,10.0
354,123805,TX,F,518.0,223,256.0,273,302.0,10041.0,4.583333333,7.0
355,156077,California,F,1180.0,232,248.0,277,307.0,7582.0,9.666666667000001,15.0
356,183858,WA,male,511.0,268,309.0,317,354.0,12388.0,16.0,25.0
357,164217,California,M,2869.0,630,668.0,686,745.0,24945.0,14.16666667,25.0
358,169973,California,F,1514.0,325,451.0,439,517.0,18572.0,11.4,15.0
359,15066,NC,female,444.0,260,296.0,288,341.0,11387.0,8.958333332999999,10.0
360,64467,IN,F,444.0,270,318.0,310,364.0,13896.0,12.69230769,12.0
361,133814,ID,M,654.0,250,306.0,312,366.0,13433.0,18.71428571,25.0
362,31852,FL,F,985.0,480,495.0,487,506.0,15195.0,15.2,26.0
363,82610,MN,J,280.0,249,282.0,277,304.0,10337.0,3.6,5.0
364,34319,FL,M,714.0,390,465.0,437,507.0,18391.0,50.0,25.0
365,152527,California,F,1854.0,289,377.0,339,402.0,11567.0,23.0,23.0
366,178290,WA,male,0.0,0,0.0,0,0.0,0.0,5.375,6.0
367,153818,California,F,2780.0,574,587.0,653,677.0,29871.0,9.828571429,10.0
368,152641,California,F,1538.0,319,305.0,349,351.0,11046.0,30.0,50.0
369,161691,California,F,1528.0,327,358.0,370,391.0,13190.0,19.16666667,25.0
370,8404,TX,U,605.0,272,313.0,335,364.0,10897.0,37.2,10.0
371,88119,IL,F,1165.0,391,518.0,454,533.0,22667.0,7.0,10.0
372,122167,TX,F,439.0,255,262.0,303,294.0,9346.0,12.4,10.0
373,106639,NE,F,681.0,387,422.0,428,477.0,13753.0,15.0,15.0
374,153450,California,F,1865.0,256,295.0,317,362.0,16069.0,24.5,47.0
375,120107,TX,M,225.0,157,204.0,217,263.0,8947.0,18.08333333,26.0
376,72617,MI,M,258.0,216,244.0,245,274.0,8231.0,5.454545455,9.0
377,155541,California,M,2236.0,546,563.0,612,620.0,19923.0,9.785714286000001,10.0
378,77107,WI,male,1438.0,619,691.0,744,801.0,30386.0,11.7,14.0
379,186016,TN,M,403.0,209,223.0,213,244.0,9078.0,8.619047619,10.0
380,152053,California,F,3071.0,626,694.0,704,746.0,24844.0,12.53333333,25.0
381,12880,FL,M,1442.0,369,394.0,445,488.0,26462.0,7.846153846,10.0
382,16099,NC,female,660.0,282,291.0,327,335.0,10743.0,5.5,12.0
383,166337,California,M,5813.0,1221,1302.0,1077,1191.0,60492.0,15.0,15.0
384,142495,California,F,2250.0,340,375.0,379,444.0,19170.0,11.4,21.0
385,66891,MI,U,1115.0,512,582.0,517,619.0,20171.0,3.857142857,5.0
386,118673,TX,F,761.0,321,347.0,351,354.0,12145.0,10.81818182,10.0
387,168389,California,F,2930.0,372,454.0,456,491.0,24747.0,15.0,20.0
388,14982,California,F,3370.0,342,346.0,356,401.0,15765.0,16.06666667,15.0
389,185925,MN,M,966.0,418,463.0,479,569.0,22845.0,7.3636363639999995,10.0
390,144393,California,F,2024.0,352,400.0,392,427.0,11885.0,8.631578947000001,15.0
391,4907,MT,female,553.0,238,381.0,270,323.0,12885.0,13.65909091,22.0
392,99298,MO,M,703.0,314,357.0,350,376.0,12799.0,16.5,32.0
393,187532,FL,M,1286.0,500,502.0,542,551.0,19082.0,15.0,15.0
394,119496,TX,F,758.0,390,397.0,448,461.0,14397.0,7.857142857,5.0
395,169919,California,F,657.0,169,216.0,220,254.0,9583.0,8.666666667000001,20.0
396,106963,NE,M,581.0,315,368.0,378,411.0,16473.0,10.85714286,15.0
397,145838,California,U,2019.0,406,423.0,478,512.0,12623.0,20.0,8.0
398,150624,California,M,1247.0,321,358.0,357,385.0,10994.0,7.3764583329999995,8.0
399,182144,FL,F,559.0,229,277.0,244,278.0,8359.0,7.1363636360000005,7.0
400,135449,AZ,M,687.0,369,375.0,390,403.0,9781.0,7.181818182000001,10.0
401,49743,AL,Male,582.0,217,363.0,275,375.0,12588.0,16.0,22.0
402,65500,MI,M,690.0,419,451.0,468,490.0,15715.0,12.33333333,15.0
403,172420,California,F,988.0,169,246.0,247,344.0,9190.0,6.25,6.0
404,7494,California,F,1500.0,282,353.0,332,382.0,13859.0,5.24,6.0
405,149498,California,J,5742.0,1289,1369.0,1085,1119.0,64190.0,21.66666667,20.0
406,169780,California,F,1650.0,219,225.0,304,319.0,12994.0,12.5,10.0
407,70944,MI,F,357.0,205,268.0,260,303.0,9192.0,20.0,20.0
408,117230,TX,M,406.0,186,226.0,183,203.0,8797.0,5.7,11.0
409,50427,TN,F,871.0,464,501.0,503,539.0,18279.0,9.1,15.0
410,43998,FL,M,768.0,256,310.0,323,385.0,13696.0,16.75,22.0
411,71255,MI,M,458.0,231,241.0,308,323.0,12539.0,12.16666667,13.0
412,63308,IN,M,485.0,344,382.0,402,422.0,17697.0,8.0,10.0
413,82196,MN,F,405.0,212,267.0,261,309.0,9715.0,5.923076922999999,5.0
414,114820,MO,F,459.0,240,253.0,272,299.0,9637.0,6.294117647,10.0
415,176781,OR,M,811.0,324,394.0,395,463.0,16399.0,8.75,10.0
416,20438,NC,M,509.0,248,254.0,288,282.0,9114.0,7.142857143,10.0
417,91879,IL,F,1030.0,375,553.0,473,585.0,17204.0,12.0,20.0
418,92443,IL,F,881.0,392,393.0,414,437.0,14377.0,6.153846154,10.0
419,168189,California,M,2794.0,637,630.0,671,678.0,23035.0,8.0,15.0
420,148998,California,F,3233.0,684,753.0,714,781.0,26104.0,16.81818182,25.0
421,186292,California,M,931.0,155,192.0,180,222.0,7968.0,5.571428571,10.0
422,75180,IA,F,529.0,317,340.0,319,326.0,12494.0,10.5,15.0
423,88596,IL,F,1897.0,406,519.0,476,664.0,26951.0,10.0,14.0
424,155266,California,F,641.0,123,168.0,236,279.0,8046.0,9.462962962999999,11.0
425,13622,FL,M,715.0,247,283.0,317,342.0,15360.0,14.86666667,10.0
426,189853,MS,female,440.0,205,238.0,249,280.0,8314.0,7.166666667,8.0
427,175708,OR,M,532.0,436,436.0,486,428.0,12734.0,25.0,30.0
428,182243,WA,F,876.0,335,409.0,426,481.0,15179.0,8.3,10.0
429,171566,California,M,1175.0,272,318.0,376,396.0,12987.0,10.25,15.0
430,156266,California,F,3921.0,413,410.0,575,583.0,21648.0,13.57142857,20.0
431,41604,FL,F,919.0,413,538.0,446,532.0,17653.0,8.307692308,10.0
432,187678,NY,F,625.0,266,276.0,316,330.0,10031.0,5.222222222,5.0
433,42165,FL,M,734.0,310,348.0,365,399.0,12868.0,16.5,10.0
434,24507,SC,M,468.0,228,300.0,278,326.0,10910.0,21.5,25.0
435,44657,FL,M,583.0,302,317.0,343,362.0,13351.0,4.0,5.0
436,10554,IL,M,314.0,206,224.0,236,280.0,10245.0,13.33333333,20.0
437,33192,FL,F,671.0,341,354.0,363,385.0,12982.0,6.25,10.0
438,76470,IA,M,550.0,288,344.0,303,349.0,13538.0,9.642857142999999,10.0
439,67075,MI,F,609.0,410,551.0,490,540.0,23275.0,13.23076923,18.0
440,169827,California,F,1650.0,397,404.0,477,479.0,15002.0,15.0,21.0
441,38734,FL,F,1979.0,350,640.0,526,738.0,42356.0,16.0,26.0
442,65245,MI,F,473.0,302,364.0,319,409.0,13445.0,10.83333333,10.0
443,186396,AL,Male,679.0,277,295.0,317,347.0,13133.0,13.14285714,20.0
444,54160,TN,F,475.0,226,260.0,241,261.0,8709.0,15.0,10.0
445,178826,CO,F,872.0,418,424.0,458,482.0,15287.0,10.83333333,20.0
446,7507,IL,M,1075.0,366,449.0,373,455.0,14394.0,10.10526316,10.0
447,4150,MO,F,580.0,310,322.0,347,374.0,12273.0,10.75,14.0
448,120041,TX,F,442.0,252,341.0,325,390.0,12929.0,6.285714286,8.0
449,51486,TN,M,325.0,119,133.0,188,210.0,8856.0,6.3636363639999995,6.0
450,173348,California,M,1276.0,423,524.0,497,521.0,17032.0,5.5,8.0
451,74669,MI,F,438.0,267,302.0,287,314.0,10329.0,12.25,20.0
452,64430,IN,F,386.0,258,301.0,313,358.0,12513.0,11.66666667,13.0
453,156485,California,F,2433.0,403,459.0,449,502.0,18284.0,6.266666667000001,10.0
454,39935,FL,M,1464.0,305,413.0,377,472.0,22648.0,4.0,4.0
455,50187,TN,U,1052.0,482,499.0,516,541.0,20492.0,20.0,20.0
456,26254,GA,F,998.0,488,550.0,581,602.0,29540.0,6.25,10.0
457,30433,GA,F,821.0,390,475.0,425,526.0,19734.0,17.1875,15.0
458,189373,California,F,2300.0,311,345.0,350,375.0,16133.0,5.533333333,15.0
459,91756,IL,M,1852.0,550,561.0,602,614.0,17690.0,7.368421053,7.0
460,182279,WA,F,663.0,205,220.0,234,277.0,10959.0,13.24,20.0
461,122465,TX,F,2056.0,906,924.0,931,957.0,29903.0,7.2,8.0
462,24666,SC,M,916.0,416,435.0,444,468.0,14496.0,10.9,15.0
463,19664,NC,M,2282.0,908,945.0,938,980.0,42236.0,18.0,10.0
464,162228,California,F,2883.0,501,532.0,588,649.0,34012.0,13.33333333,25.0
465,76578,IA,M,637.0,379,425.0,355,407.0,12275.0,8.615384615,9.0
466,52740,TN,F,273.0,138,150.0,152,163.0,7089.0,7.604651163,8.0
467,159174,California,F,1709.0,368,422.0,408,454.0,14118.0,7.176470588,10.0
468,156903,California,M,2307.0,477,478.0,490,499.0,14345.0,3.214285714,3.0
469,177926,OR,M,691.0,263,308.0,327,360.0,12166.0,9.866666667,15.0
470,142057,NV,F,2479.0,409,456.0,500,557.0,23023.0,11.6,15.0
471,175637,OR,M,858.0,502,505.0,555,574.0,20867.0,15.0,20.0
472,32096,FL,M,351.0,205,225.0,238,254.0,8456.0,13.0,16.0
473,26946,GA,F,1672.0,722,732.0,765,770.0,29286.0,23.0,30.0
474,160863,California,J,1069.0,267,320.0,318,369.0,11849.0,8.222222222000001,10.0
475,57162,KY,F,463.0,249,265.0,308,298.0,11621.0,11.5,20.0
476,12220,TN,M,470.0,245,273.0,314,348.0,12519.0,6.555555556,5.0
477,170563,California,F,1248.0,289,348.0,346,379.0,17282.0,7.5,5.0
478,79389,WI,male,492.0,316,349.0,304,339.0,12451.0,10.14285714,11.0
479,180752,WA,male,2800.0,368,438.0,500,528.0,25386.0,6.166666667,8.0
480,82701,MN,F,994.0,437,488.0,491,540.0,18133.0,10.0,25.0
481,158506,California,F,1654.0,159,203.0,266,313.0,8018.0,10.0,15.0
482,84708,MN,F,653.0,327,364.0,350,395.0,13079.0,17.0,25.0
483,103543,MO,M,402.0,162,192.0,210,241.0,9434.0,9.214285713999999,11.0
484,164175,California,F,1914.0,351,399.0,392,437.0,18951.0,9.090909091,15.0
485,145120,California,F,5619.0,572,942.0,649,995.0,43978.0,12.54545455,10.0
486,55358,MS,female,426.0,139,130.0,169,156.0,4437.0,15.83333333,30.0
487,26665,GA,M,670.0,268,321.0,336,383.0,13147.0,7.375,30.0
488,42279,FL,F,400.0,216,242.0,247,279.0,9840.0,5.6,5.0
489,148354,California,F,2206.0,574,567.0,583,562.0,12225.0,8.428571429,8.0
490,123822,TN,F,535.0,269,318.0,328,375.0,14661.0,7.6,10.0
491,22038,NC,M,444.0,222,259.0,259,291.0,10074.0,9.95,10.0
492,185024,MN,F,476.0,202,274.0,236,304.0,10581.0,23.85294118,8.0
493,129600,CO,F,593.0,256,298.0,336,399.0,37734.0,13.0,20.0
494,107613,California,M,2238.0,580,602.0,587,605.0,18247.0,3.25,7.0
495,165302,California,F,2811.0,524,577.0,599,645.0,23861.0,11.08333333,20.0
496,152990,California,F,1775.0,445,443.0,490,469.0,15256.0,10.0,20.0
497,88766,IL,M,2549.0,715,757.0,786,839.0,28878.0,11.0,15.0
498,4522,California,M,2356.0,523,560.0,560,615.0,21871.0,16.09090909,20.0
499,32350,FL,M,913.0,256,289.0,309,338.0,14424.0,13.0,20.0
500,74774,AR,M,500.0,245,308.0,304,314.0,12271.0,15.0,21.0
501,67475,MI,F,687.0,111,90.0,171,172.0,6615.0,5.222222222,5.0
502,104267,KS,M,284.0,231,258.0,269,299.0,9838.0,4.4375,5.0
503,131031,CO,F,678.0,155,242.0,196,306.0,8675.0,8.105263158,18.0
504,158058,California,M,1685.0,430,479.0,449,540.0,15765.0,7.6111111110000005,5.0
505,181755,WA,F,1461.0,313,342.0,411,464.0,20659.0,5.0,5.0
506,181412,WA,male,538.0,227,252.0,278,308.0,10590.0,5.0,5.0
507,185602,WI,F,400.0,232,279.0,264,315.0,10504.0,9.533333333,10.0
508,23603,SC,M,824.0,348,371.0,365,400.0,14663.0,12.5,25.0
509,112943,OK,F,855.0,345,384.0,508,560.0,17869.0,8.729166667000001,12.0
510,44853,FL,M,578.0,246,323.0,275,323.0,14121.0,10.64285714,12.0
511,83094,MN,F,699.0,246,254.0,304,319.0,11020.0,13.6,20.0
512,148166,California,F,5372.0,673,845.0,801,892.0,44570.0,18.75,20.0
513,101113,MO,F,839.0,456,465.0,475,485.0,14713.0,9.625,10.0
514,101889,MO,F,662.0,424,436.0,444,456.0,13377.0,13.5,16.0
515,58808,KY,F,575.0,228,299.0,261,327.0,12600.0,10.5,10.0
516,85498,MN,F,281.0,176,207.0,208,235.0,7683.0,5.909090909,10.0
517,153864,California,F,3370.0,763,824.0,824,871.0,32072.0,9.888888889,20.0
518,145496,California,M,2803.0,555,616.0,546,620.0,17655.0,12.2,22.0
519,27566,GA,M,601.0,249,274.0,286,306.0,11235.0,15.0,30.0
520,38031,FL,M,828.0,401,396.0,451,451.0,13716.0,12.5,10.0
521,130756,CO,F,2408.0,906,952.0,924,961.0,42897.0,15.0,20.0
522,87281,MT,F,445.0,192,242.0,244,275.0,9747.0,7.3,8.0
523,16863,NC,female,951.0,307,427.0,370,487.0,17187.0,15.0,50.0
524,20065,NC,F,722.0,327,325.0,374,371.0,13168.0,20.85714286,40.0
525,142554,California,M,1811.0,350,405.0,440,466.0,18591.0,13.75,15.0
526,10789,MN,F,534.0,284,321.0,308,351.0,11303.0,5.290322581,3.0
527,64224,IN,F,866.0,443,453.0,454,472.0,10484.0,12.83333333,20.0
528,6695,IL,M,471.0,299,334.0,303,347.0,14658.0,5.647058824,6.0
529,139799,NM,F,987.0,405,544.0,490,599.0,20940.0,25.0,25.0
530,1254,TX,M,1102.0,613,639.0,648,676.0,20557.0,25.0,30.0
531,1549,California,M,5863.0,1500,1500.0,1146,1150.0,174523.0,50.0,50.0
532,2159,SD,F,198.0,193,211.0,237,256.0,8898.0,9.266666667,9.0
533,80903,WI,male,658.0,305,318.0,353,376.0,13284.0,6.318181817999999,15.0
534,186731,FL,F,512.0,175,198.0,208,236.0,12221.0,11.125,15.0
535,67342,MI,M,886.0,367,458.0,433,497.0,17984.0,11.28571429,30.0
536,30366,OK,M,1429.0,724,759.0,755,813.0,34070.0,5.1875,6.0
537,64441,IN,M,386.0,258,301.0,313,358.0,12513.0,5.428571429,10.0
538,175155,OR,F,740.0,211,259.0,257,312.0,12165.0,10.0,21.0
539,82015,WI,F,543.0,306,314.0,321,337.0,11140.0,10.91666667,18.0
540,170912,California,M,1896.0,502,511.0,548,555.0,17405.0,15.0,20.0
541,183055,WA,F,876.0,337,353.0,403,439.0,15017.0,7.875,10.0
542,134032,UT,F,575.0,305,349.0,326,368.0,9906.0,15.0,10.0
543,186573,WI,F,900.0,488,524.0,537,563.0,18369.0,7.692307692000001,3.0
544,37299,FL,F,1171.0,272,323.0,329,383.0,14539.0,9.888888889,15.0
545,165746,California,M,1429.0,492,497.0,507,508.0,14106.0,4.75,10.0
546,189520,California,M,4143.0,617,690.0,704,755.0,25985.0,13.72727273,20.0
547,26579,GA,F,858.0,388,418.0,429,494.0,19457.0,7.785714286,10.0
548,109583,LA,F,582.0,301,325.0,321,354.0,11139.0,4.0,5.0
549,40341,FL,F,902.0,410,413.0,460,461.0,15332.0,10.0,15.0
550,111615,AR,Female,356.0,229,236.0,219,225.0,8075.0,12.33333333,25.0
551,93397,IL,F,582.0,288,288.0,286,279.0,8165.0,20.0,20.0
552,5881,California,M,2469.0,340,411.0,475,522.0,23188.0,13.25,12.0
553,93184,IL,F,0.0,315,423.0,417,581.0,34143.0,5.4375,10.0
554,9946,IL,F,1107.0,428,476.0,432,497.0,15788.0,7.764705882,5.0
555,46671,AL,Male,746.0,366,409.0,399,433.0,13901.0,9.818181818,10.0
556,172750,California,M,967.0,300,348.0,342,412.0,13399.0,18.66666667,25.0
557,22264,NC,M,1250.0,319,411.0,429,540.0,25660.0,22.5,10.0
558,56479,KY,F,139.0,63,106.0,92,137.0,5159.0,3.3125,4.0
559,164372,California,M,1861.0,402,499.0,461,527.0,22794.0,14.0,25.0
560,5140,California,M,3247.0,653,666.0,722,732.0,24693.0,6.147058824,7.0
561,32198,FL,F,1146.0,384,435.0,447,504.0,24850.0,7.5,9.0
562,113607,OK,F,415.0,212,262.0,281,325.0,11659.0,9.333333332999999,15.0
563,19499,NC,female,854.0,382,407.0,406,419.0,14002.0,22.5,20.0
564,73028,MI,M,496.0,301,317.0,351,372.0,11714.0,8.833333332999999,9.0
565,35553,FL,F,726.0,302,334.0,326,363.0,12484.0,10.66666667,20.0
566,35463,FL,M,1028.0,394,493.0,483,584.0,25787.0,20.0,30.0
567,91591,IL,M,1464.0,256,413.0,294,457.0,22015.0,9.857142857000001,10.0
568,109099,LA,F,719.0,313,337.0,373,391.0,12333.0,6.428571429,6.0
569,174182,HI,F,3063.0,337,429.0,418,506.0,21051.0,20.0,20.0
570,183722,WA,F,684.0,280,311.0,326,355.0,11763.0,12.2,20.0
571,98374,IL,F,376.0,268,339.0,304,344.0,11979.0,6.2173913039999995,15.0
572,126681,TX,F,927.0,386,417.0,448,484.0,16777.0,9.733333333,15.0
573,147936,California,M,3511.0,373,452.0,421,491.0,23187.0,5.466666667,5.0
574,152133,California,F,1185.0,354,373.0,369,383.0,11061.0,21.66666667,5.0
575,57929,KY,F,453.0,215,260.0,266,302.0,9722.0,8.307692308,10.0
576,15697,NC,U,535.0,283,307.0,306,336.0,12206.0,14.0,20.0
577,92814,IL,F,747.0,458,489.0,475,503.0,14965.0,10.0,25.0
578,98282,IL,M,439.0,362,388.0,371,404.0,13570.0,10.6,15.0
579,27798,GA,F,935.0,419,439.0,510,541.0,16922.0,11.21428571,10.0
580,45503,FL,M,616.0,212,234.0,248,282.0,11912.0,5.133333333,5.0
581,6006,CO,F,947.0,300,360.0,342,469.0,17986.0,85.0,100.0
582,138182,AZ,Female,572.0,204,242.0,238,253.0,10858.0,6.0,5.0
583,144714,California,F,5014.0,756,664.0,765,770.0,31694.0,13.0,16.0
584,10001,IL,M,675.0,278,298.0,341,409.0,22221.0,11.22222222,16.0
585,157860,California,M,3663.0,749,777.0,784,818.0,27400.0,4.285714286,4.0
586,58351,KY,M,269.0,224,256.0,250,284.0,8172.0,7.75,9.0
587,97552,IL,F,226.0,183,288.0,228,263.0,8763.0,14.0,50.0
588,85920,SD,M,278.0,199,244.0,238,270.0,9994.0,9.777777777999999,20.0
589,29401,GA,M,471.0,282,307.0,273,298.0,9015.0,10.33333333,15.0
590,12715,AL,Male,604.0,314,337.0,304,327.0,16211.0,15.0,15.0
591,90031,IL,F,1219.0,417,472.0,494,540.0,21371.0,3.722222222,3.0
592,55442,MS,M,382.0,142,181.0,205,240.0,9374.0,9.166666667000001,25.0
593,105984,KS,F,1699.0,462,657.0,581,787.0,35636.0,12.16666667,10.0
594,188035,AZ,F,1165.0,489,514.0,519,539.0,19234.0,11.5,23.0
595,101665,MO,F,803.0,413,429.0,447,473.0,15002.0,4.069767442,5.0
596,70774,MI,F,394.0,229,293.0,264,308.0,9859.0,3.7,4.0
597,23263,SC,F,490.0,328,341.0,336,373.0,11313.0,19.6,30.0
598,166475,California,U,949.0,264,371.0,321,411.0,12784.0,12.5,10.0
599,83042,MN,M,849.0,344,368.0,398,428.0,12940.0,17.85714286,10.0
600,149970,California,F,1372.0,385,419.0,421,449.0,13902.0,15.0,15.0
601,13863,TX,F,358.0,307,325.0,342,379.0,12507.0,6.933333332999999,6.0
602,64074,IN,F,325.0,144,231.0,178,190.0,4578.0,15.0,10.0
603,42096,FL,F,355.0,208,224.0,229,244.0,9881.0,20.0,20.0
604,169188,California,F,713.0,176,259.0,267,321.0,11467.0,7.0,10.0
605,18609,NC,female,1208.0,439,494.0,516,587.0,19955.0,14.0,10.0
606,109536,LA,M,550.0,294,313.0,303,319.0,9540.0,7.291666667,7.0
607,9348,OK,M,450.0,378,391.0,391,432.0,15711.0,11.68181818,10.0
608,136790,AZ,M,1460.0,629,633.0,659,663.0,21821.0,4.0,5.0
609,71332,MI,M,478.0,316,337.0,352,374.0,11298.0,7.3125,7.0
610,135430,AZ,Female,1165.0,489,514.0,519,539.0,19234.0,12.14285714,25.0
611,124484,TX,F,846.0,330,459.0,399,513.0,16752.0,8.25,8.0
612,184098,WA,F,694.0,319,321.0,342,362.0,11517.0,7.666666667,9.0
613,144850,California,F,4183.0,631,704.0,671,738.0,29875.0,5.428571429,5.0
614,188519,IN,F,744.0,396,457.0,432,492.0,15863.0,8.0,5.0
615,164367,California,F,875.0,280,330.0,326,398.0,18252.0,11.75,20.0
616,75992,IA,F,354.0,222,248.0,253,269.0,9579.0,7.8,8.0
617,34957,FL,F,1675.0,336,505.0,441,568.0,25558.0,20.0,10.0
618,110094,LA,F,421.0,194,233.0,202,247.0,7421.0,10.0,18.0
619,121590,TX,F,782.0,524,469.0,565,545.0,14635.0,10.73684211,10.0
620,140652,NM,F,574.0,212,268.0,256,300.0,10315.0,20.0,20.0
621,134319,UT,F,742.0,246,361.0,287,393.0,14377.0,12.0,13.0
622,27921,GA,F,1067.0,481,529.0,534,580.0,17607.0,11.25,14.0
623,29373,GA,F,860.0,468,490.0,464,507.0,15986.0,14.88888889,20.0
624,130684,AL,F,1175.0,586,619.0,626,662.0,22215.0,4.5,6.0
625,190920,California,M,916.0,242,321.0,293,369.0,10719.0,22.0,20.0
626,187259,California,F,4259.0,435,498.0,573,661.0,31730.0,15.0,15.0
627,45666,FL,F,566.0,218,242.0,249,272.0,11438.0,5.6,5.0
628,21335,NC,M,525.0,333,346.0,364,399.0,12885.0,6.923076922999999,10.0
629,160424,California,M,1582.0,299,335.0,330,359.0,12976.0,14.25,20.0
630,2194,FL,M,1006.0,282,398.0,383,452.0,19466.0,4.066666667,4.0
631,53151,TN,M,345.0,159,197.0,233,277.0,9775.0,20.0,40.0
632,126069,TX,F,362.0,204,216.0,246,262.0,7285.0,5.08,5.0
633,176292,OR,M,431.0,213,260.0,242,266.0,10611.0,9.0,25.0
634,151518,California,F,2457.0,381,445.0,472,531.0,17557.0,12.5,15.0
635,173872,HI,F,2789.0,463,488.0,524,551.0,22012.0,15.0,15.0
636,117726,TX,F,385.0,185,231.0,288,348.0,11857.0,8.666666667000001,10.0
637,18948,NC,J,1136.0,505,512.0,553,579.0,19283.0,13.4,17.0
638,7330,IL,F,623.0,255,294.0,283,285.0,11108.0,4.416666667,6.0
639,160576,California,M,5470.0,661,664.0,781,778.0,35092.0,9.75,15.0
640,72190,MI,M,673.0,354,394.0,406,438.0,14995.0,5.739130435,13.0
641,13292,KY,F,582.0,254,359.0,297,364.0,12981.0,6.357142857,10.0
642,13551,California,F,4392.0,516,539.0,509,549.0,21857.0,28.92307692,10.0
643,170935,California,F,1468.0,365,363.0,361,371.0,13469.0,10.66666667,10.0
644,126888,TX,M,764.0,320,363.0,377,406.0,11242.0,20.0,20.0
645,170215,California,F,1274.0,405,462.0,404,439.0,12537.0,4.454545455,8.0
646,168574,California,M,1749.0,234,281.0,291,327.0,14571.0,27.5,100.0
647,90482,IL,M,1509.0,545,617.0,599,680.0,23170.0,11.125,20.0
648,18896,NC,M,816.0,357,384.0,413,458.0,17434.0,11.6,20.0
649,161335,California,F,905.0,223,241.0,244,263.0,8614.0,6.1111111110000005,13.92
650,82141,MN,F,1027.0,444,451.0,475,475.0,14926.0,8.5,10.0
651,187659,TN,F,871.0,464,501.0,503,539.0,18279.0,9.0,15.0
652,143523,California,F,2833.0,207,172.0,282,278.0,15398.0,3.7058823530000002,3.0
653,64442,IN,M,428.0,240,319.0,268,324.0,10020.0,8.0,8.0
654,151902,California,M,1088.0,278,308.0,335,380.0,15011.0,7.285714286,10.0
655,140027,NM,F,1304.0,205,222.0,288,330.0,19336.0,17.09090909,25.0
656,147636,California,M,1859.0,420,407.0,465,461.0,12512.0,4.272727273,11.0
657,85010,MN,M,595.0,339,363.0,363,386.0,11471.0,5.954545455,9.0
658,12454,IL,M,3017.0,740,962.0,867,985.0,62084.0,9.0,15.0
659,118166,TX,F,396.0,195,249.0,246,287.0,9318.0,13.33333333,10.0
660,64165,AZ,Female,594.0,155,186.0,206,228.0,7939.0,7.8,20.0
661,191663,OR,M,538.0,121,173.0,169,222.0,9299.0,9.307692308,10.0
662,111021,AR,Female,332.0,170,222.0,233,269.0,8725.0,12.5,10.0
663,169280,California,F,1875.0,68,138.0,96,138.0,9127.0,8.333333332999999,10.0
664,138590,Arizona,feamale,1094.0,463,486.0,517,543.0,16974.0,12.0,30.0
665,123386,TX,M,386.0,213,287.0,275,327.0,10988.0,17.4,22.0
666,121759,TX,M,1565.0,713,741.0,838,905.0,39534.0,12.4,20.0
667,73534,MI,M,246.0,161,174.0,205,226.0,7228.0,5.1,6.0
668,168423,California,F,3325.0,597,603.0,611,600.0,18694.0,20.0,25.0
669,169605,California,F,1185.0,338,368.0,402,445.0,14193.0,6.666666667,7.0
670,157573,California,F,2438.0,540,672.0,588,687.0,30429.0,40.75,47.0
671,23706,SC,M,728.0,172,188.0,230,252.0,8494.0,12.5,15.0
672,21855,NC,female,824.0,285,305.0,333,356.0,13339.0,20.0,20.0
673,148511,California,F,3231.0,339,536.0,444,627.0,22508.0,11.75,20.0
674,3579,California,M,3937.0,450,581.0,578,680.0,29888.0,15.33333333,18.0
675,542,WI,male,535.0,192,303.0,263,374.0,11878.0,6.285714286,10.0
676,92079,IL,M,1008.0,450,496.0,463,540.0,19493.0,12.30769231,15.0
677,50967,TN,F,848.0,466,488.0,509,527.0,21110.0,10.0,15.0
678,160997,California,M,1158.0,369,398.0,373,386.0,11592.0,5.75,10.0
679,121718,TX,M,1139.0,303,566.0,455,633.0,19525.0,17.5,30.0
680,68807,TX,F,3741.0,1376,1469.0,1157,1183.0,57103.0,9.0,15.0
681,155045,TX,M,468.0,254,295.0,306,337.0,11472.0,8.0,10.0
682,146703,California,F,675.0,172,379.0,242,405.0,17897.0,12.5,15.0
683,81298,WI,J,533.0,324,336.0,337,348.0,12238.0,9.689655172,10.0
684,172301,California,M,1486.0,361,406.0,489,528.0,17774.0,12.75,23.0
685,92241,IL,M,1250.0,537,576.0,572,598.0,17954.0,7.619047619,20.0
686,116930,TX,F,3760.0,705,761.0,800,862.0,47863.0,11.9,20.0
687,20338,NC,M,1991.0,478,538.0,615,692.0,34641.0,8.636363636,12.5
