,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d,ic2_
304,155382,CA,Female,978.0,290,324.0,349,381.0,13490.0,15.85,30.0,Low
305,104049,MO,Male,367.0,159,186.0,193,222.0,8893.0,3.166666667,3.0,Low
306,112461,AR,Male,376.0,178,195.0,231,256.0,8246.0,9.411764706,10.0,Low
307,79580,WI,Female,937.0,321,441.0,433,545.0,18567.0,15.0,21.0,Moderate
308,86528,ND,Female,675.0,272,310.0,301,358.0,13135.0,3.083333333,3.0,Low
309,107658,NE,Female,232.0,197,259.0,229,280.0,9480.0,6.928571429,10.0,Low
310,69537,MI,Female,545.0,364,382.0,400,416.0,11401.0,8.6,15.0,Moderate
311,81284,WI,Female,458.0,228,270.0,276,318.0,10731.0,13.4,25.0,Low
312,32475,FL,Male,814.0,271,268.0,312,324.0,10488.0,16.4,20.0,Low
313,104505,KS,Female,671.0,320,340.0,349,376.0,12950.0,10.0,25.0,Low
314,13483,WI,Female,452.0,293,316.0,339,371.0,10979.0,6.34,17.0,Low
315,1042,OR,Male,826.0,314,348.0,390,426.0,14958.0,9.1875,8.0,Low
316,28337,GA,Male,860.0,324,351.0,346,375.0,15491.0,11.33333333,20.0,Low
317,67808,MI,Female,185.0,277,283.0,312,286.0,10788.0,8.787878787999999,10.0,Low
318,35017,FL,Male,576.0,200,280.0,244,324.0,12518.0,12.90909091,10.0,Low
319,10973,CA,Male,2431.0,563,579.0,655,660.0,24290.0,10.89473684,12.0,Moderate
320,67030,MI,Male,388.0,364,410.0,413,433.0,12601.0,33.33333333,50.0,Moderate
321,122279,TX,Female,1680.0,884,878.0,943,935.0,27875.0,5.076923077,5.0,High
322,18802,NC,Male,1128.0,409,467.0,442,481.0,15936.0,14.5,20.0,Moderate
323,90092,IL,Female,916.0,434,421.0,458,457.0,12450.0,18.46153846,10.0,Moderate
324,98821,IL,Female,340.0,185,228.0,235,275.0,10719.0,9.0,10.0,Low
325,116186,TX,Male,711.0,322,353.0,360,378.0,12630.0,11.95454546,10.0,Low
326,18359,NC,Female,412.0,215,259.0,271,315.0,9706.0,6.444444444,10.0,Low
327,128970,TX,Female,893.0,443,463.0,508,527.0,17519.0,9.25,14.0,Moderate
328,172635,CA,Male,644.0,191,222.0,243,272.0,9569.0,11.44444444,16.0,Low
329,106508,KS,Female,440.0,219,261.0,260,288.0,10985.0,12.0,20.0,Low
330,81067,WI,Female,363.0,76,127.0,115,158.0,9086.0,15.0,15.0,Low
331,169106,California,Female,1745.0,397,512.0,485,521.0,18427.0,8.0,5.0,Moderate
332,106898,NE,Female,672.0,302,416.0,348,449.0,14981.0,6.631578947,5.0,Moderate
333,24747,SC,Female,1419.0,661,697.0,700,741.0,23212.0,9.0,15.0,Moderate
334,144906,California,U,3781.0,494,609.0,543,606.0,22770.0,20.0,20.0,Moderate
335,40516,FL,Female,1938.0,483,787.0,629,807.0,47363.0,12.33333333,21.0,High
336,172530,California,Female,1495.0,323,334.0,348,351.0,14923.0,5.714285714,7.0,Low
337,72438,MI,Male,561.0,351,353.0,368,373.0,13150.0,8.75,10.0,Low
338,144076,California,Male,5980.0,1500,1500.0,1124,1217.0,94863.0,38.75,50.0,Very High
339,130609,CO,Male,1412.0,499,601.0,538,606.0,24758.0,12.0,16.0,Moderate
340,43974,FL,Male,1869.0,452,542.0,553,640.0,29990.0,3.818181818,5.0,Moderate
341,32709,FL,Female,556.0,229,272.0,258,280.0,12960.0,13.25,15.0,Low
342,187298,SC,Female,1015.0,478,500.0,516,533.0,17763.0,7.0,10.0,Moderate
343,50905,TN,Female,736.0,331,390.0,379,432.0,16926.0,8.666666667000001,16.0,Moderate
344,55552,MS,Male,363.0,156,193.0,214,244.0,7079.0,8.4,20.0,Low
345,28550,GA,Female,803.0,423,512.0,467,508.0,19029.0,11.66666667,15.0,Moderate
346,158460,California,Female,1818.0,258,316.0,299,350.0,10324.0,13.7,15.0,Low
347,56449,KY,Female,640.0,381,414.0,403,450.0,15499.0,6.928571429,5.0,Moderate
348,133315,WA,Female,698.0,355,377.0,393,416.0,13184.0,8.5,10.0,Moderate
349,164251,California,Female,1449.0,378,439.0,395,470.0,16190.0,15.0,5.0,Moderate
350,149626,NV,Female,1557.0,290,311.0,342,361.0,13837.0,10.5,10.0,Low
351,123805,TX,Female,518.0,223,256.0,273,302.0,10041.0,4.583333333,7.0,Low
352,156077,California,Female,1180.0,232,248.0,277,307.0,7582.0,9.666666667000001,15.0,Low
353,183858,WA,Male,511.0,268,309.0,317,354.0,12388.0,16.0,25.0,Low
354,164217,California,Male,2869.0,630,668.0,686,745.0,24945.0,14.16666667,25.0,Moderate
355,169973,California,Female,1514.0,325,451.0,439,517.0,18572.0,11.4,15.0,Moderate
356,15066,NC,Female,444.0,260,296.0,288,341.0,11387.0,8.958333332999999,10.0,Low
357,64467,IN,Female,444.0,270,318.0,310,364.0,13896.0,12.69230769,12.0,Low
358,133814,ID,Male,654.0,250,306.0,312,366.0,13433.0,18.71428571,25.0,Low
359,31852,FL,Female,985.0,480,495.0,487,506.0,15195.0,15.2,26.0,Moderate
360,82610,MN,U,280.0,249,282.0,277,304.0,10337.0,3.6,5.0,Low
361,34319,FL,Male,714.0,390,465.0,437,507.0,18391.0,50.0,25.0,Moderate
362,152527,California,Female,1854.0,289,377.0,339,402.0,11567.0,23.0,23.0,Moderate
363,178290,WA,Male,0.0,0,0.0,0,0.0,0.0,5.375,6.0,Low
364,153818,California,Female,2780.0,574,587.0,653,677.0,29871.0,9.828571429,10.0,Moderate
365,152641,California,Female,1538.0,319,305.0,349,351.0,11046.0,30.0,50.0,Low
366,161691,California,Female,1528.0,327,358.0,370,391.0,13190.0,19.16666667,25.0,Low
367,8404,TX,U,605.0,272,313.0,335,364.0,10897.0,37.2,10.0,Low
368,88119,IL,Female,1165.0,391,518.0,454,533.0,22667.0,7.0,10.0,Moderate
369,122167,TX,Female,439.0,255,262.0,303,294.0,9346.0,12.4,10.0,Low
370,106639,NE,Female,681.0,387,422.0,428,477.0,13753.0,15.0,15.0,Moderate
371,153450,California,Female,1865.0,256,295.0,317,362.0,16069.0,24.5,47.0,Low
372,120107,TX,Male,225.0,157,204.0,217,263.0,8947.0,18.08333333,26.0,Low
373,72617,MI,Male,258.0,216,244.0,245,274.0,8231.0,5.454545455,9.0,Low
374,155541,California,Male,2236.0,546,563.0,612,620.0,19923.0,9.785714286000001,10.0,Moderate
375,77107,WI,Male,1438.0,619,691.0,744,801.0,30386.0,11.7,14.0,Moderate
376,186016,TN,Male,403.0,209,223.0,213,244.0,9078.0,8.619047619,10.0,Low
377,152053,California,Female,3071.0,626,694.0,704,746.0,24844.0,12.53333333,25.0,Moderate
378,12880,FL,Male,1442.0,369,394.0,445,488.0,26462.0,7.846153846,10.0,Moderate
379,16099,NC,Female,660.0,282,291.0,327,335.0,10743.0,5.5,12.0,Low
380,166337,California,Male,5813.0,1221,1302.0,1077,1191.0,60492.0,15.0,15.0,Very High
381,142495,California,Female,2250.0,340,375.0,379,444.0,19170.0,11.4,21.0,Low
382,66891,MI,U,1115.0,512,582.0,517,619.0,20171.0,3.857142857,5.0,Moderate
383,118673,TX,Female,761.0,321,347.0,351,354.0,12145.0,10.81818182,10.0,Low
384,168389,California,Female,2930.0,372,454.0,456,491.0,24747.0,15.0,20.0,Moderate
385,14982,California,Female,3370.0,342,346.0,356,401.0,15765.0,16.06666667,15.0,Low
386,185925,MN,Male,966.0,418,463.0,479,569.0,22845.0,7.363636363999999,10.0,Moderate
387,144393,California,Female,2024.0,352,400.0,392,427.0,11885.0,8.631578947000001,15.0,Moderate
388,4907,MT,Female,553.0,238,381.0,270,323.0,12885.0,13.65909091,22.0,Moderate
389,99298,MO,Male,703.0,314,357.0,350,376.0,12799.0,16.5,32.0,Low
390,187532,FL,Male,1286.0,500,502.0,542,551.0,19082.0,15.0,15.0,Moderate
391,119496,TX,Female,758.0,390,397.0,448,461.0,14397.0,7.857142857,5.0,Moderate
392,169919,California,Female,657.0,169,216.0,220,254.0,9583.0,8.666666667000001,20.0,Low
393,106963,NE,Male,581.0,315,368.0,378,411.0,16473.0,10.85714286,15.0,Low
394,145838,California,U,2019.0,406,423.0,478,512.0,12623.0,20.0,8.0,Moderate
395,150624,California,Male,1247.0,321,358.0,357,385.0,10994.0,7.376458332999999,8.0,Low
396,182144,FL,Female,559.0,229,277.0,244,278.0,8359.0,7.1363636360000005,7.0,Low
397,135449,AZ,Male,687.0,369,375.0,390,403.0,9781.0,7.181818182000001,10.0,Low
398,49743,AL,Male,582.0,217,363.0,275,375.0,12588.0,16.0,22.0,Low
399,65500,MI,Male,690.0,419,451.0,468,490.0,15715.0,12.33333333,15.0,Moderate
400,172420,California,Female,988.0,169,246.0,247,344.0,9190.0,6.25,6.0,Low
401,7494,California,Female,1500.0,282,353.0,332,382.0,13859.0,5.24,6.0,Low
402,149498,California,U,5742.0,1289,1369.0,1085,1119.0,64190.0,21.66666667,20.0,Very High
403,169780,California,Female,1650.0,219,225.0,304,319.0,12994.0,12.5,10.0,Low
404,70944,MI,Female,357.0,205,268.0,260,303.0,9192.0,20.0,20.0,Low
405,117230,TX,Male,406.0,186,226.0,183,203.0,8797.0,5.7,11.0,Low
406,50427,TN,Female,871.0,464,501.0,503,539.0,18279.0,9.1,15.0,Moderate
407,43998,FL,Male,768.0,256,310.0,323,385.0,13696.0,16.75,22.0,Low
408,71255,MI,Male,458.0,231,241.0,308,323.0,12539.0,12.16666667,13.0,Low
409,63308,IN,Male,485.0,344,382.0,402,422.0,17697.0,8.0,10.0,Moderate
410,82196,MN,Female,405.0,212,267.0,261,309.0,9715.0,5.923076922999999,5.0,Low
411,114820,MO,Female,459.0,240,253.0,272,299.0,9637.0,6.294117647,10.0,Low
412,176781,OR,Male,811.0,324,394.0,395,463.0,16399.0,8.75,10.0,Moderate
413,20438,NC,Male,509.0,248,254.0,288,282.0,9114.0,7.142857143,10.0,Low
414,91879,IL,Female,1030.0,375,553.0,473,585.0,17204.0,12.0,20.0,Moderate
415,92443,IL,Female,881.0,392,393.0,414,437.0,14377.0,6.153846154,10.0,Moderate
416,168189,California,Male,2794.0,637,630.0,671,678.0,23035.0,8.0,15.0,Moderate
417,148998,California,Female,3233.0,684,753.0,714,781.0,26104.0,16.81818182,25.0,High
418,186292,California,Male,931.0,155,192.0,180,222.0,7968.0,5.571428571,10.0,Low
419,75180,IA,Female,529.0,317,340.0,319,326.0,12494.0,10.5,15.0,Low
420,88596,IL,Female,1897.0,406,519.0,476,664.0,26951.0,10.0,14.0,Moderate
421,155266,California,Female,641.0,123,168.0,236,279.0,8046.0,9.462962962999999,11.0,Low
422,13622,FL,Male,715.0,247,283.0,317,342.0,15360.0,14.86666667,10.0,Low
423,189853,MS,Female,440.0,205,238.0,249,280.0,8314.0,7.166666667,8.0,Low
424,175708,OR,Male,532.0,436,436.0,486,428.0,12734.0,25.0,30.0,Moderate
425,182243,WA,Female,876.0,335,409.0,426,481.0,15179.0,8.3,10.0,Moderate
426,171566,California,Male,1175.0,272,318.0,376,396.0,12987.0,10.25,15.0,Low
427,156266,California,Female,3921.0,413,410.0,575,583.0,21648.0,13.57142857,20.0,Moderate
428,41604,FL,Female,919.0,413,538.0,446,532.0,17653.0,8.307692308,10.0,Moderate
429,187678,NY,Female,625.0,266,276.0,316,330.0,10031.0,5.222222222,5.0,Low
430,42165,FL,Male,734.0,310,348.0,365,399.0,12868.0,16.5,10.0,Low
431,24507,SC,Male,468.0,228,300.0,278,326.0,10910.0,21.5,25.0,Low
432,44657,FL,Male,583.0,302,317.0,343,362.0,13351.0,4.0,5.0,Low
433,10554,IL,Male,314.0,206,224.0,236,280.0,10245.0,13.33333333,20.0,Low
434,33192,FL,Female,671.0,341,354.0,363,385.0,12982.0,6.25,10.0,Low
435,76470,IA,Male,550.0,288,344.0,303,349.0,13538.0,9.642857142999999,10.0,Low
436,67075,MI,Female,609.0,410,551.0,490,540.0,23275.0,13.23076923,18.0,Moderate
437,169827,California,Female,1650.0,397,404.0,477,479.0,15002.0,15.0,21.0,Moderate
438,38734,FL,Female,1979.0,350,640.0,526,738.0,42356.0,16.0,26.0,Moderate
439,65245,MI,Female,473.0,302,364.0,319,409.0,13445.0,10.83333333,10.0,Low
440,186396,AL,Male,679.0,277,295.0,317,347.0,13133.0,13.14285714,20.0,Low
441,54160,TN,Female,475.0,226,260.0,241,261.0,8709.0,15.0,10.0,Low
442,178826,CO,Female,872.0,418,424.0,458,482.0,15287.0,10.83333333,20.0,Moderate
443,7507,IL,Male,1075.0,366,449.0,373,455.0,14394.0,10.10526316,10.0,Moderate
444,4150,MO,Female,580.0,310,322.0,347,374.0,12273.0,10.75,14.0,Low
445,120041,TX,Female,442.0,252,341.0,325,390.0,12929.0,6.285714286,8.0,Low
446,51486,TN,Male,325.0,119,133.0,188,210.0,8856.0,6.363636364,6.0,Low
447,173348,California,Male,1276.0,423,524.0,497,521.0,17032.0,5.5,8.0,Moderate
448,74669,MI,Female,438.0,267,302.0,287,314.0,10329.0,12.25,20.0,Low
449,64430,IN,Female,386.0,258,301.0,313,358.0,12513.0,11.66666667,13.0,Low
450,156485,California,Female,2433.0,403,459.0,449,502.0,18284.0,6.266666667000001,10.0,Moderate
451,39935,FL,Male,1464.0,305,413.0,377,472.0,22648.0,4.0,4.0,Moderate
452,50187,TN,U,1052.0,482,499.0,516,541.0,20492.0,20.0,20.0,Moderate
453,26254,GA,Female,998.0,488,550.0,581,602.0,29540.0,6.25,10.0,Moderate
454,30433,GA,Female,821.0,390,475.0,425,526.0,19734.0,17.1875,15.0,Moderate
455,189373,California,Female,2300.0,311,345.0,350,375.0,16133.0,5.533333333,15.0,Low
456,91756,IL,Male,1852.0,550,561.0,602,614.0,17690.0,7.368421053,7.0,Moderate
457,182279,WA,Female,663.0,205,220.0,234,277.0,10959.0,13.24,20.0,Low
458,122465,TX,Female,2056.0,906,924.0,931,957.0,29903.0,7.2,8.0,High
459,24666,SC,Male,916.0,416,435.0,444,468.0,14496.0,10.9,15.0,Moderate
460,19664,NC,Male,2282.0,908,945.0,938,980.0,42236.0,18.0,10.0,High
461,162228,California,Female,2883.0,501,532.0,588,649.0,34012.0,13.33333333,25.0,Moderate
462,76578,IA,Male,637.0,379,425.0,355,407.0,12275.0,8.615384615,9.0,Moderate
463,52740,TN,Female,273.0,138,150.0,152,163.0,7089.0,7.604651163,8.0,Low
464,159174,California,Female,1709.0,368,422.0,408,454.0,14118.0,7.176470588,10.0,Moderate
465,156903,California,Male,2307.0,477,478.0,490,499.0,14345.0,3.214285714,3.0,Moderate
466,177926,OR,Male,691.0,263,308.0,327,360.0,12166.0,9.866666667,15.0,Low
467,142057,NV,Female,2479.0,409,456.0,500,557.0,23023.0,11.6,15.0,Moderate
468,175637,OR,Male,858.0,502,505.0,555,574.0,20867.0,15.0,20.0,Moderate
469,32096,FL,Male,351.0,205,225.0,238,254.0,8456.0,13.0,16.0,Low
470,26946,GA,Female,1672.0,722,732.0,765,770.0,29286.0,23.0,30.0,Moderate
471,160863,California,U,1069.0,267,320.0,318,369.0,11849.0,8.222222222000001,10.0,Low
472,57162,KY,Female,463.0,249,265.0,308,298.0,11621.0,11.5,20.0,Low
473,12220,TN,Male,470.0,245,273.0,314,348.0,12519.0,6.555555556,5.0,Low
474,170563,California,Female,1248.0,289,348.0,346,379.0,17282.0,7.5,5.0,Low
475,79389,WI,Male,492.0,316,349.0,304,339.0,12451.0,10.14285714,11.0,Low
476,180752,WA,Male,2800.0,368,438.0,500,528.0,25386.0,6.166666667,8.0,Moderate
477,82701,MN,Female,994.0,437,488.0,491,540.0,18133.0,10.0,25.0,Moderate
478,158506,California,Female,1654.0,159,203.0,266,313.0,8018.0,10.0,15.0,Low
479,84708,MN,Female,653.0,327,364.0,350,395.0,13079.0,17.0,25.0,Low
480,103543,MO,Male,402.0,162,192.0,210,241.0,9434.0,9.214285713999999,11.0,Low
481,164175,California,Female,1914.0,351,399.0,392,437.0,18951.0,9.090909091,15.0,Moderate
482,145120,California,Female,5619.0,572,942.0,649,995.0,43978.0,12.54545455,10.0,High
483,55358,MS,Female,426.0,139,130.0,169,156.0,4437.0,15.83333333,30.0,Low
484,26665,GA,Male,670.0,268,321.0,336,383.0,13147.0,7.375,30.0,Low
485,42279,FL,Female,400.0,216,242.0,247,279.0,9840.0,5.6,5.0,Low
486,148354,California,Female,2206.0,574,567.0,583,562.0,12225.0,8.428571429,8.0,Moderate
487,123822,TN,Female,535.0,269,318.0,328,375.0,14661.0,7.6,10.0,Low
488,22038,NC,Male,444.0,222,259.0,259,291.0,10074.0,9.95,10.0,Low
489,185024,MN,Female,476.0,202,274.0,236,304.0,10581.0,23.85294118,8.0,Low
490,129600,CO,Female,593.0,256,298.0,336,399.0,37734.0,13.0,20.0,Low
491,107613,California,Male,2238.0,580,602.0,587,605.0,18247.0,3.25,7.0,Moderate
492,165302,California,Female,2811.0,524,577.0,599,645.0,23861.0,11.08333333,20.0,Moderate
493,152990,California,Female,1775.0,445,443.0,490,469.0,15256.0,10.0,20.0,Moderate
494,88766,IL,Male,2549.0,715,757.0,786,839.0,28878.0,11.0,15.0,High
495,4522,California,Male,2356.0,523,560.0,560,615.0,21871.0,16.09090909,20.0,Moderate
496,32350,FL,Male,913.0,256,289.0,309,338.0,14424.0,13.0,20.0,Low
497,74774,AR,Male,500.0,245,308.0,304,314.0,12271.0,15.0,21.0,Low
498,67475,MI,Female,687.0,111,90.0,171,172.0,6615.0,5.222222222,5.0,Low
499,104267,KS,Male,284.0,231,258.0,269,299.0,9838.0,4.4375,5.0,Low
500,131031,CO,Female,678.0,155,242.0,196,306.0,8675.0,8.105263158,18.0,Low
501,158058,California,Male,1685.0,430,479.0,449,540.0,15765.0,7.611111111,5.0,Moderate
502,181755,WA,Female,1461.0,313,342.0,411,464.0,20659.0,5.0,5.0,Low
503,181412,WA,Male,538.0,227,252.0,278,308.0,10590.0,5.0,5.0,Low
504,185602,WI,Female,400.0,232,279.0,264,315.0,10504.0,9.533333333,10.0,Low
505,23603,SC,Male,824.0,348,371.0,365,400.0,14663.0,12.5,25.0,Low
506,112943,OK,Female,855.0,345,384.0,508,560.0,17869.0,8.729166667000001,12.0,Moderate
507,44853,FL,Male,578.0,246,323.0,275,323.0,14121.0,10.64285714,12.0,Low
508,83094,MN,Female,699.0,246,254.0,304,319.0,11020.0,13.6,20.0,Low
509,148166,California,Female,5372.0,673,845.0,801,892.0,44570.0,18.75,20.0,High
510,101113,MO,Female,839.0,456,465.0,475,485.0,14713.0,9.625,10.0,Moderate
511,101889,MO,Female,662.0,424,436.0,444,456.0,13377.0,13.5,16.0,Moderate
512,58808,KY,Female,575.0,228,299.0,261,327.0,12600.0,10.5,10.0,Low
513,85498,MN,Female,281.0,176,207.0,208,235.0,7683.0,5.909090909,10.0,Low
514,153864,California,Female,3370.0,763,824.0,824,871.0,32072.0,9.888888889,20.0,High
515,145496,California,Male,2803.0,555,616.0,546,620.0,17655.0,12.2,22.0,Moderate
516,27566,GA,Male,601.0,249,274.0,286,306.0,11235.0,15.0,30.0,Low
517,38031,FL,Male,828.0,401,396.0,451,451.0,13716.0,12.5,10.0,Moderate
518,130756,CO,Female,2408.0,906,952.0,924,961.0,42897.0,15.0,20.0,High
519,87281,MT,Female,445.0,192,242.0,244,275.0,9747.0,7.3,8.0,Low
520,16863,NC,Female,951.0,307,427.0,370,487.0,17187.0,15.0,50.0,Moderate
521,20065,NC,Female,722.0,327,325.0,374,371.0,13168.0,20.85714286,40.0,Low
522,142554,California,Male,1811.0,350,405.0,440,466.0,18591.0,13.75,15.0,Moderate
523,10789,MN,Female,534.0,284,321.0,308,351.0,11303.0,5.290322581,3.0,Low
524,64224,IN,Female,866.0,443,453.0,454,472.0,10484.0,12.83333333,20.0,Moderate
525,6695,IL,Male,471.0,299,334.0,303,347.0,14658.0,5.647058824,6.0,Low
526,139799,NM,Female,987.0,405,544.0,490,599.0,20940.0,25.0,25.0,Moderate
527,1254,TX,Male,1102.0,613,639.0,648,676.0,20557.0,25.0,30.0,Moderate
528,1549,California,Male,5863.0,1500,1500.0,1146,1150.0,174523.0,50.0,50.0,Very High
529,2159,SD,Female,198.0,193,211.0,237,256.0,8898.0,9.266666667,9.0,Low
530,80903,WI,Male,658.0,305,318.0,353,376.0,13284.0,6.318181817999999,15.0,Low
531,186731,FL,Female,512.0,175,198.0,208,236.0,12221.0,11.125,15.0,Low
532,67342,MI,Male,886.0,367,458.0,433,497.0,17984.0,11.28571429,30.0,Moderate
533,30366,OK,Male,1429.0,724,759.0,755,813.0,34070.0,5.1875,6.0,High
534,64441,IN,Male,386.0,258,301.0,313,358.0,12513.0,5.428571429,10.0,Low
535,175155,OR,Female,740.0,211,259.0,257,312.0,12165.0,10.0,21.0,Low
536,82015,WI,Female,543.0,306,314.0,321,337.0,11140.0,10.91666667,18.0,Low
537,170912,California,Male,1896.0,502,511.0,548,555.0,17405.0,15.0,20.0,Moderate
538,183055,WA,Female,876.0,337,353.0,403,439.0,15017.0,7.875,10.0,Low
539,134032,UT,Female,575.0,305,349.0,326,368.0,9906.0,15.0,10.0,Low
540,186573,WI,Female,900.0,488,524.0,537,563.0,18369.0,7.692307692000001,3.0,Moderate
541,37299,FL,Female,1171.0,272,323.0,329,383.0,14539.0,9.888888889,15.0,Low
542,165746,California,Male,1429.0,492,497.0,507,508.0,14106.0,4.75,10.0,Moderate
543,189520,California,Male,4143.0,617,690.0,704,755.0,25985.0,13.72727273,20.0,Moderate
544,26579,GA,Female,858.0,388,418.0,429,494.0,19457.0,7.785714286,10.0,Moderate
545,109583,LA,Female,582.0,301,325.0,321,354.0,11139.0,4.0,5.0,Low
546,40341,FL,Female,902.0,410,413.0,460,461.0,15332.0,10.0,15.0,Moderate
547,111615,AR,Female,356.0,229,236.0,219,225.0,8075.0,12.33333333,25.0,Low
548,93397,IL,Female,582.0,288,288.0,286,279.0,8165.0,20.0,20.0,Low
549,5881,California,Male,2469.0,340,411.0,475,522.0,23188.0,13.25,12.0,Moderate
550,93184,IL,Female,0.0,315,423.0,417,581.0,34143.0,5.4375,10.0,Moderate
551,9946,IL,Female,1107.0,428,476.0,432,497.0,15788.0,7.764705882,5.0,Moderate
552,46671,AL,Male,746.0,366,409.0,399,433.0,13901.0,9.818181818,10.0,Moderate
553,172750,California,Male,967.0,300,348.0,342,412.0,13399.0,18.66666667,25.0,Low
554,22264,NC,Male,1250.0,319,411.0,429,540.0,25660.0,22.5,10.0,Moderate
555,56479,KY,Female,139.0,63,106.0,92,137.0,5159.0,3.3125,4.0,Low
556,164372,California,Male,1861.0,402,499.0,461,527.0,22794.0,14.0,25.0,Moderate
557,5140,California,Male,3247.0,653,666.0,722,732.0,24693.0,6.147058824,7.0,Moderate
558,32198,FL,Female,1146.0,384,435.0,447,504.0,24850.0,7.5,9.0,Moderate
559,113607,OK,Female,415.0,212,262.0,281,325.0,11659.0,9.333333332999999,15.0,Low
560,19499,NC,Female,854.0,382,407.0,406,419.0,14002.0,22.5,20.0,Moderate
561,73028,MI,Male,496.0,301,317.0,351,372.0,11714.0,8.833333332999999,9.0,Low
562,35553,FL,Female,726.0,302,334.0,326,363.0,12484.0,10.66666667,20.0,Low
563,35463,FL,Male,1028.0,394,493.0,483,584.0,25787.0,20.0,30.0,Moderate
564,91591,IL,Male,1464.0,256,413.0,294,457.0,22015.0,9.857142857000001,10.0,Moderate
565,109099,LA,Female,719.0,313,337.0,373,391.0,12333.0,6.428571429,6.0,Low
566,174182,HI,Female,3063.0,337,429.0,418,506.0,21051.0,20.0,20.0,Moderate
567,183722,WA,Female,684.0,280,311.0,326,355.0,11763.0,12.2,20.0,Low
568,98374,IL,Female,376.0,268,339.0,304,344.0,11979.0,6.217391304,15.0,Low
569,126681,TX,Female,927.0,386,417.0,448,484.0,16777.0,9.733333333,15.0,Moderate
570,147936,California,Male,3511.0,373,452.0,421,491.0,23187.0,5.466666667,5.0,Moderate
571,152133,California,Female,1185.0,354,373.0,369,383.0,11061.0,21.66666667,5.0,Low
572,57929,KY,Female,453.0,215,260.0,266,302.0,9722.0,8.307692308,10.0,Low
573,15697,NC,U,535.0,283,307.0,306,336.0,12206.0,14.0,20.0,Low
574,92814,IL,Female,747.0,458,489.0,475,503.0,14965.0,10.0,25.0,Moderate
575,98282,IL,Male,439.0,362,388.0,371,404.0,13570.0,10.6,15.0,Moderate
576,27798,GA,Female,935.0,419,439.0,510,541.0,16922.0,11.21428571,10.0,Moderate
577,45503,FL,Male,616.0,212,234.0,248,282.0,11912.0,5.133333333,5.0,Low
578,6006,CO,Female,947.0,300,360.0,342,469.0,17986.0,85.0,100.0,Low
579,138182,AZ,Female,572.0,204,242.0,238,253.0,10858.0,6.0,5.0,Low
580,144714,California,Female,5014.0,756,664.0,765,770.0,31694.0,13.0,16.0,Moderate
581,10001,IL,Male,675.0,278,298.0,341,409.0,22221.0,11.22222222,16.0,Low
582,157860,California,Male,3663.0,749,777.0,784,818.0,27400.0,4.285714286,4.0,High
583,58351,KY,Male,269.0,224,256.0,250,284.0,8172.0,7.75,9.0,Low
584,97552,IL,Female,226.0,183,288.0,228,263.0,8763.0,14.0,50.0,Low
585,85920,SD,Male,278.0,199,244.0,238,270.0,9994.0,9.777777777999999,20.0,Low
586,29401,GA,Male,471.0,282,307.0,273,298.0,9015.0,10.33333333,15.0,Low
587,12715,AL,Male,604.0,314,337.0,304,327.0,16211.0,15.0,15.0,Low
588,90031,IL,Female,1219.0,417,472.0,494,540.0,21371.0,3.722222222,3.0,Moderate
589,55442,MS,Male,382.0,142,181.0,205,240.0,9374.0,9.166666667000001,25.0,Low
590,105984,KS,Female,1699.0,462,657.0,581,787.0,35636.0,12.16666667,10.0,Moderate
591,188035,AZ,Female,1165.0,489,514.0,519,539.0,19234.0,11.5,23.0,Moderate
592,101665,MO,Female,803.0,413,429.0,447,473.0,15002.0,4.069767442,5.0,Moderate
593,70774,MI,Female,394.0,229,293.0,264,308.0,9859.0,3.7,4.0,Low
594,23263,SC,Female,490.0,328,341.0,336,373.0,11313.0,19.6,30.0,Low
595,166475,California,U,949.0,264,371.0,321,411.0,12784.0,12.5,10.0,Low
596,83042,MN,Male,849.0,344,368.0,398,428.0,12940.0,17.85714286,10.0,Low
597,149970,California,Female,1372.0,385,419.0,421,449.0,13902.0,15.0,15.0,Moderate
598,13863,TX,Female,358.0,307,325.0,342,379.0,12507.0,6.933333332999999,6.0,Low
599,64074,IN,Female,325.0,144,231.0,178,190.0,4578.0,15.0,10.0,Low
600,42096,FL,Female,355.0,208,224.0,229,244.0,9881.0,20.0,20.0,Low
601,169188,California,Female,713.0,176,259.0,267,321.0,11467.0,7.0,10.0,Low
